-75.486,-75.486,-74.992,-75.124,-75.267,-73.862,-71.7,-67.373,-56.406,-67.373,-71.7,-73.862,-75.267,-75.124,-74.992,-75.486,-75.486
-75.482,-75.482,-75.002,-75.124,-75.248,-73.844,-71.659,-67.259,-56.248,-67.259,-71.659,-73.844,-75.248,-75.124,-75.002,-75.482,-75.482
-75.478,-75.478,-75.012,-75.124,-75.228,-73.826,-71.619,-67.141,-56.082,-67.141,-71.619,-73.826,-75.228,-75.124,-75.012,-75.478,-75.478
-75.473,-75.473,-75.023,-75.125,-75.207,-73.81,-71.579,-67.017,-55.908,-67.017,-71.579,-73.81,-75.207,-75.125,-75.023,-75.473,-75.473
-75.467,-75.467,-75.035,-75.125,-75.185,-73.793,-71.539,-66.89,-55.725,-66.89,-71.539,-73.793,-75.185,-75.125,-75.035,-75.467,-75.467
-75.461,-75.461,-75.047,-75.126,-75.162,-73.778,-71.5,-66.757,-55.533,-66.757,-71.5,-73.778,-75.162,-75.126,-75.047,-75.461,-75.461
-75.455,-75.455,-75.06,-75.126,-75.138,-73.763,-71.461,-66.619,-55.332,-66.619,-71.461,-73.763,-75.138,-75.126,-75.06,-75.455,-75.455
-75.448,-75.448,-75.073,-75.127,-75.113,-73.748,-71.422,-66.476,-55.122,-66.476,-71.422,-73.748,-75.113,-75.127,-75.073,-75.448,-75.448
-75.44,-75.44,-75.087,-75.127,-75.087,-73.734,-71.383,-66.327,-54.902,-66.327,-71.383,-73.734,-75.087,-75.127,-75.087,-75.44,-75.44
-75.432,-75.432,-75.102,-75.128,-75.06,-73.721,-71.345,-66.173,-54.673,-66.173,-71.345,-73.721,-75.06,-75.128,-75.102,-75.432,-75.432
-75.424,-75.424,-75.117,-75.128,-75.032,-73.708,-71.306,-66.014,-54.434,-66.014,-71.306,-73.708,-75.032,-75.128,-75.117,-75.424,-75.424
-75.414,-75.414,-75.133,-75.129,-75.004,-73.695,-71.268,-65.848,-54.185,-65.848,-71.268,-73.695,-75.004,-75.129,-75.133,-75.414,-75.414
-75.404,-75.404,-75.15,-75.13,-74.974,-73.683,-71.229,-65.676,-53.925,-65.676,-71.229,-73.683,-74.974,-75.13,-75.15,-75.404,-75.404
-75.394,-75.394,-75.167,-75.131,-74.943,-73.672,-71.19,-65.498,-53.654,-65.498,-71.19,-73.672,-74.943,-75.131,-75.167,-75.394,-75.394
-75.383,-75.383,-75.185,-75.132,-74.912,-73.662,-71.151,-65.313,-53.372,-65.313,-71.151,-73.662,-74.912,-75.132,-75.185,-75.383,-75.383
-75.371,-75.371,-75.204,-75.133,-74.879,-73.651,-71.112,-65.121,-53.078,-65.121,-71.112,-73.651,-74.879,-75.133,-75.204,-75.371,-75.371
-75.359,-75.359,-75.224,-75.134,-74.845,-73.642,-71.073,-64.922,-52.772,-64.922,-71.073,-73.642,-74.845,-75.134,-75.224,-75.359,-75.359
-75.346,-75.346,-75.244,-75.135,-74.81,-73.633,-71.033,-64.715,-52.453,-64.715,-71.033,-73.633,-74.81,-75.135,-75.244,-75.346,-75.346
-75.332,-75.332,-75.265,-75.136,-74.774,-73.625,-70.993,-64.5,-52.121,-64.5,-70.993,-73.625,-74.774,-75.136,-75.265,-75.332,-75.332
-75.317,-75.317,-75.288,-75.138,-74.737,-73.618,-70.953,-64.277,-51.775,-64.277,-70.953,-73.618,-74.737,-75.138,-75.288,-75.317,-75.317
-75.302,-75.302,-75.311,-75.139,-74.698,-73.611,-70.912,-64.045,-51.413,-64.045,-70.912,-73.611,-74.698,-75.139,-75.311,-75.302,-75.302
-75.286,-75.286,-75.335,-75.141,-74.658,-73.605,-70.871,-63.804,-51.037,-63.804,-70.871,-73.605,-74.658,-75.141,-75.335,-75.286,-75.286
-75.269,-75.269,-75.36,-75.142,-74.617,-73.599,-70.83,-63.553,-50.644,-63.553,-70.83,-73.599,-74.617,-75.142,-75.36,-75.269,-75.269
-75.251,-75.251,-75.386,-75.144,-74.574,-73.595,-70.788,-63.292,-50.235,-63.292,-70.788,-73.595,-74.574,-75.144,-75.386,-75.251,-75.251
-75.232,-75.232,-75.413,-75.146,-74.53,-73.591,-70.746,-63.021,-49.807,-63.021,-70.746,-73.591,-74.53,-75.146,-75.413,-75.232,-75.232
-75.212,-75.212,-75.442,-75.148,-74.484,-73.589,-70.703,-62.738,-49.36,-62.738,-70.703,-73.589,-74.484,-75.148,-75.442,-75.212,-75.212
